pais_origen,anio,trimestre,confidencial,ied_acumulado_mdd,flujo_mdd
Cuba,2019,4,False,2.84581907,0.29082125999999997
Cuba,2020,1,False,0.91760184,0.91760184
Cuba,2020,2,False,0.98448336,0.06688152000000003
Cuba,2020,3,False,1.17169603,0.18721267000000008
Cuba,2020,4,False,1.45696303,0.28526699999999994
Cuba,2021,1,False,0.8778228,0.8778228
Cuba,2021,2,False,1.38314724,0.50532444
Cuba,2021,3,False,1.23371368,-0.14943356000000008
Cuba,2021,4,False,2.73274238,1.4990287
Cuba,2022,1,False,1.86547312,1.86547312
Cuba,2022,2,False,2.70056399,0.8350908699999999
Cuba,2022,3,False,4.42959665,1.7290326599999997
Cuba,2022,4,False,5.46594824,1.0363515900000007
Cuba,2023,1,False,1.95429582,1.95429582
Cuba,2023,2,False,3.77122326,1.8169274400000002
Cuba,2023,3,False,5.13990273,1.36867947
Cuba,2023,4,False,6.56408373,1.424181
Cuba,2024,1,False,1.72119453,1.72119453
Cuba,2024,2,False,3.4722865,1.75109197
Cuba,2024,3,False,5.50837735,2.03609085
Cuba,2024,4,False,6.50485685,0.9964795000000004
Cuba,2025,1,False,1.29489138,1.29489138
Cuba,2025,2,False,3.55428026,2.2593888800000004
Cuba,2025,3,False,6.14139065,2.58711039
Cuba,2025,4,False,9.65199173,3.5106010800000007
Dinamarca,2006,1,False,3.899057,3.899057
Dinamarca,2006,2,False,14.24282452,10.34376752
Dinamarca,2006,3,False,24.98962452,10.7468
Dinamarca,2006,4,False,91.60525352,66.61562900000001
Dinamarca,2007,1,False,18.357494,18.357494
Dinamarca,2007,2,False,50.662757,32.305263
Dinamarca,2007,3,False,64.884172,14.221415000000007
Dinamarca,2007,4,False,77.768782,12.884609999999995
Dinamarca,2008,1,False,15.005686,15.005686
Dinamarca,2008,2,False,54.011008,39.00532199999999
Dinamarca,2008,3,False,71.784371,17.773362999999996
Dinamarca,2008,4,False,83.332767,11.548396000000011
Dinamarca,2009,1,False,11.79411617,11.79411617
Dinamarca,2009,2,False,45.30929817,33.515181999999996
Dinamarca,2009,3,False,58.76276017,13.453462000000002
Dinamarca,2009,4,False,50.13377108,-8.628989089999997
Dinamarca,2010,1,False,-10.780783,-10.780783
Dinamarca,2010,2,False,-1.01074287,9.77004013
Dinamarca,2010,3,False,23.66414713,24.67489
Dinamarca,2010,4,False,21.94985813,-1.7142890000000008
Dinamarca,2011,1,False,67.963893,67.963893
Dinamarca,2011,2,False,129.395838,61.431945
Dinamarca,2011,3,False,147.192759,17.796920999999998
Dinamarca,2011,4,False,150.185832,2.9930730000000096
Dinamarca,2012,1,False,5.27097,5.27097
Dinamarca,2012,2,False,19.379964,14.108994000000001
Dinamarca,2012,3,False,113.2971174,93.9171534
Dinamarca,2012,4,False,159.7289674,46.43184999999998
Dinamarca,2013,1,False,9.651708,9.651708
Dinamarca,2013,2,False,34.048764,24.397056
Dinamarca,2013,3,False,44.752612,10.703848
Dinamarca,2013,4,False,56.81490397,12.062291970000004
Dinamarca,2014,1,False,37.76967965,37.76967965
Dinamarca,2014,2,False,28.59833565,-9.171344000000001
Dinamarca,2014,3,False,48.44402665,19.845691
Dinamarca,2014,4,False,42.59156651,-5.852460139999998
Dinamarca,2015,1,False,3.781623,3.781623
Dinamarca,2015,2,False,12.895845,9.114222
Dinamarca,2015,3,False,18.389773,5.493928000000002
Dinamarca,2015,4,False,34.649875,16.260102
Dinamarca,2016,1,False,8.39816167,8.39816167
Dinamarca,2016,2,False,32.43692367,24.038762
Dinamarca,2016,3,False,78.93426164,46.497337970000004
Dinamarca,2016,4,False,84.60912207,5.674860429999995
Dinamarca,2017,1,False,30.98237212,30.98237212
Dinamarca,2017,2,False,28.77055286,-2.211819260000002
Dinamarca,2017,3,False,16.60767805,-12.162874809999998
Dinamarca,2017,4,False,68.17714027,51.56946221999999
Dinamarca,2018,1,False,19.79423093,19.79423093
Dinamarca,2018,2,False,45.83767463,26.0434437
Dinamarca,2018,3,False,57.60002139,11.76234676
Dinamarca,2018,4,False,48.35378069,-9.246240700000001
Dinamarca,2019,1,False,40.84408408,40.84408408
Dinamarca,2019,2,False,49.89432247,9.050238389999997
Dinamarca,2019,3,False,70.14318619,20.248863719999996
Dinamarca,2019,4,False,80.6101484,10.466962210000005
Dinamarca,2020,1,False,63.7290277,63.7290277
Dinamarca,2020,2,False,60.38812986,-3.340897840000004
Dinamarca,2020,3,False,98.39952302,38.011393160000004
Dinamarca,2020,4,False,108.3505744,9.951051379999996
Dinamarca,2021,1,False,-137.8909382,-137.8909382
Dinamarca,2021,2,False,-123.8293228,14.061615399999994
Dinamarca,2021,3,False,-27.95738743,95.87193537
Dinamarca,2021,4,False,3.25973418,31.21712161
Dinamarca,2022,1,False,81.32234766,81.32234766
Dinamarca,2022,2,False,70.26263289,-11.05971477
Dinamarca,2022,3,False,98.20148143,27.938848539999995
Dinamarca,2022,4,False,-81.36607979,-179.56756122000002
Dinamarca,2023,1,False,99.04103615,99.04103615
Dinamarca,2023,2,False,107.4689055,8.427869350000009
Dinamarca,2023,3,False,99.00989115,-8.459014350000004
Dinamarca,2023,4,False,109.4393717,10.429480549999994
Dinamarca,2024,1,False,40.29491002,40.29491002
Dinamarca,2024,2,False,30.83994204,-9.454967980000003
Dinamarca,2024,3,False,27.57200909,-3.2679329499999987
Dinamarca,2024,4,False,-1.10952009,-28.681529180000002
Dinamarca,2025,1,False,2.36230332,2.36230332
Dinamarca,2025,2,False,-1.49585882,-3.85816214
Dinamarca,2025,3,False,13.23012769,14.72598651
Dinamarca,2025,4,False,15.32568987,2.09556218
Dominica,2006,1,False,0.0,0.0
Dominica,2006,2,False,0.0,0.0
Dominica,2006,3,False,0.0,0.0
Dominica,2006,4,False,0.0,0.0
Dominica,2007,1,False,0.0,0.0
Dominica,2007,2,False,0.0,0.0
Dominica,2007,3,False,0.0,0.0
Dominica,2007,4,False,0.0,0.0
Dominica,2008,1,False,0.0,0.0
Dominica,2008,2,False,0.0,0.0
Dominica,2008,3,False,0.0,0.0
Dominica,2008,4,False,0.0,0.0
Dominica,2009,1,False,0.0,0.0
Dominica,2009,2,False,0.0,0.0
Dominica,2009,3,False,0.0,0.0
Dominica,2009,4,False,0.0,0.0
Dominica,2010,1,False,0.0,0.0
Dominica,2010,2,False,0.0,0.0
Dominica,2010,3,False,0.0,0.0
Dominica,2010,4,False,0.0,0.0
Dominica,2011,1,False,0.0,0.0
Dominica,2011,2,False,0.0,0.0
Dominica,2011,3,False,0.0,0.0
Dominica,2011,4,False,0.0,0.0
Dominica,2012,1,False,0.0,0.0
Dominica,2012,2,False,0.0,0.0
Dominica,2012,3,False,0.0,0.0
Dominica,2012,4,False,0.0,0.0
Dominica,2013,1,False,0.0,0.0
Dominica,2013,2,False,0.0,0.0
Dominica,2013,3,False,0.0,0.0
Dominica,2013,4,False,0.0,0.0
Dominica,2014,1,False,0.0,0.0
Dominica,2014,2,False,0.0,0.0
Dominica,2014,3,False,0.0,0.0
Dominica,2014,4,False,0.0,0.0
Dominica,2015,1,False,0.0,0.0
Dominica,2015,2,False,0.0,0.0
Dominica,2015,3,False,0.0,0.0
Dominica,2015,4,False,0.0,0.0
Dominica,2016,1,False,0.0,0.0
Dominica,2016,2,False,0.0,0.0
Dominica,2016,3,False,0.0,0.0
Dominica,2016,4,False,0.0,0.0
Dominica,2017,1,False,0.0,0.0
Dominica,2017,2,False,0.0,0.0
Dominica,2017,3,False,0.0,0.0
Dominica,2017,4,False,0.0,0.0
Dominica,2018,1,False,0.0,0.0
Dominica,2018,2,False,0.0,0.0
Dominica,2018,3,False,0.0,0.0
Dominica,2018,4,False,0.0,0.0
Dominica,2019,1,False,0.0,0.0
Dominica,2019,2,False,0.0,0.0
Dominica,2019,3,False,0.0,0.0
Dominica,2019,4,False,0.0,0.0
Dominica,2020,1,False,0.0,0.0
Dominica,2020,2,False,0.0,0.0
Dominica,2020,3,False,0.0,0.0
Dominica,2020,4,False,0.0,0.0
Dominica,2021,1,True,,
Dominica,2021,2,True,,
Dominica,2021,3,True,,
Dominica,2021,4,True,,
Dominica,2022,1,False,0.0,0.0
Dominica,2022,2,False,0.0,0.0
Dominica,2022,3,True,,
Dominica,2022,4,True,,
Dominica,2023,1,False,0.0,0.0
Dominica,2023,2,False,0.0,0.0
Dominica,2023,3,False,0.0,0.0
Dominica,2023,4,False,0.0,0.0
Dominica,2024,1,False,0.0,0.0
Dominica,2024,2,False,0.0,0.0
Dominica,2024,3,False,0.0,0.0
Dominica,2024,4,False,0.0,0.0
Dominica,2025,1,False,0.0,0.0
Dominica,2025,2,False,0.0,0.0
Dominica,2025,3,False,0.0,0.0
Dominica,2025,4,False,0.0,0.0
Ecuador,2006,1,False,1.440247,1.440247
Ecuador,2006,2,False,0.093812,-1.346435
Ecuador,2006,3,False,-3.851836,-3.9456480000000003
Ecuador,2006,4,False,-2.955308,0.896528
Ecuador,2007,1,False,-0.005152,-0.005152
Ecuador,2007,2,False,0.263301,0.268453
Ecuador,2007,3,False,0.176294,-0.087007
Ecuador,2007,4,False,0.171205,-0.00508900000000001
Ecuador,2008,1,True,,
Ecuador,2008,2,False,0.18894721,
Ecuador,2008,3,False,2.74623226,2.5572850500000004
Ecuador,2008,4,False,2.75559493,0.009362669999999795
Ecuador,2009,1,False,0.05295262,0.05295262
Ecuador,2009,2,False,0.05297162,1.8999999999998185e-05
Ecuador,2009,3,False,1.45572862,1.4027569999999998
Ecuador,2009,4,False,1.45873862,0.003010000000000179
Ecuador,2010,1,True,,
Ecuador,2010,2,True,,
Ecuador,2010,3,False,-0.860579,
Ecuador,2010,4,False,3.459739,4.320318
Ecuador,2011,1,True,,
Ecuador,2011,2,False,0.00404997,
Ecuador,2011,3,False,0.22391091,0.21986094
Ecuador,2011,4,False,8.10543491,7.881524
Ecuador,2012,1,True,,
Ecuador,2012,2,False,1.524149,
Ecuador,2012,3,False,2.436173,0.9120240000000002
Ecuador,2012,4,False,8.389947,5.953773999999999
Ecuador,2013,1,False,0.138094,0.138094
Ecuador,2013,2,False,0.17289,0.034795999999999994
Ecuador,2013,3,False,0.329618,0.15672800000000003
Ecuador,2013,4,False,4.98840586,4.65878786
Ecuador,2014,1,False,0.0,0.0
Ecuador,2014,2,True,,
Ecuador,2014,3,True,,
Ecuador,2014,4,True,,
Ecuador,2015,1,False,0.160144,0.160144
Ecuador,2015,2,False,0.168185,0.008040999999999993
Ecuador,2015,3,False,0.17409051,0.005905510000000003
Ecuador,2015,4,False,43.89401451,43.719924
Ecuador,2016,1,True,,
Ecuador,2016,2,False,0.09833951,
Ecuador,2016,3,False,0.09833951,0.0
Ecuador,2016,4,False,0.09833951,0.0
Ecuador,2017,1,False,0.0,0.0
Ecuador,2017,2,True,,
Ecuador,2017,3,True,,
Ecuador,2017,4,False,0.04956592,
Ecuador,2018,1,False,-0.01812376,-0.01812376
Ecuador,2018,2,False,-0.16846792,-0.15034416
Ecuador,2018,3,False,-0.12129419,0.04717373
Ecuador,2018,4,False,-0.01776714,0.10352705
Ecuador,2019,1,False,1.85566214,1.85566214
Ecuador,2019,2,False,1.85566214,0.0
Ecuador,2019,3,False,4.08746036,2.23179822
Ecuador,2019,4,False,3.88565859,-0.20180176999999988
Ecuador,2020,1,True,,
Ecuador,2020,2,True,,
Ecuador,2020,3,True,,
Ecuador,2020,4,True,,
Ecuador,2021,1,False,0.04369443,0.04369443
Ecuador,2021,2,False,0.05413842,0.01044399
Ecuador,2021,3,False,2.35851006,2.30437164
Ecuador,2021,4,False,2.3606782,0.002168140000000207
Ecuador,2022,1,False,2.61344511,2.61344511
Ecuador,2022,2,False,2.77605937,0.16261426000000023
Ecuador,2022,3,False,3.42306608,0.6470067099999999
Ecuador,2022,4,False,3.50941659,0.08635050999999994
Ecuador,2023,1,False,4.20310338,4.20310338
Ecuador,2023,2,False,4.51772434,0.31462096000000006
Ecuador,2023,3,False,4.2202341,-0.29749024000000013
Ecuador,2023,4,False,4.22648461,0.006250510000000098
Ecuador,2024,1,False,3.16740061,3.16740061
Ecuador,2024,2,False,5.11885583,1.9514552200000002
Ecuador,2024,3,False,5.72255926,0.6037034299999995
Ecuador,2024,4,False,6.77164227,1.0490830100000004
Ecuador,2025,1,False,-1.7498007,-1.7498007
Ecuador,2025,2,False,-0.20818886,1.54161184
Ecuador,2025,3,False,2.09483117,2.30302003
Ecuador,2025,4,False,2.22577066,0.13093948999999983
Egipto,2006,1,False,0.0,0.0
Egipto,2006,2,True,,
Egipto,2006,3,False,0.018634,
Egipto,2006,4,False,0.018634,0.0
Egipto,2007,1,False,0.0,0.0
Egipto,2007,2,True,,
Egipto,2007,3,True,,
Egipto,2007,4,False,0.130651,
Egipto,2008,1,False,0.0,0.0
Egipto,2008,2,True,,
Egipto,2008,3,True,,
Egipto,2008,4,True,,
Egipto,2009,1,False,0.0,0.0
Egipto,2009,2,False,0.0,0.0
Egipto,2009,3,False,0.0,0.0
Egipto,2009,4,False,0.0,0.0
Egipto,2010,1,False,0.0,0.0
Egipto,2010,2,False,0.0,0.0
Egipto,2010,3,False,0.0,0.0
Egipto,2010,4,False,0.0,0.0
Egipto,2011,1,True,,
Egipto,2011,2,True,,
Egipto,2011,3,True,,
Egipto,2011,4,True,,
Egipto,2012,1,True,,
Egipto,2012,2,False,0.01202438,
Egipto,2012,3,False,0.01202438,0.0
Egipto,2012,4,False,0.01202438,0.0
Egipto,2013,1,False,0.0,0.0
Egipto,2013,2,True,,
Egipto,2013,3,True,,
Egipto,2013,4,True,,
Egipto,2014,1,False,0.0,0.0
Egipto,2014,2,False,0.0,0.0
Egipto,2014,3,False,0.0,0.0
Egipto,2014,4,False,0.0,0.0
Egipto,2015,1,False,0.0,0.0
Egipto,2015,2,False,0.0,0.0
Egipto,2015,3,False,0.0,0.0
Egipto,2015,4,True,,
Egipto,2016,1,True,,
Egipto,2016,2,True,,
Egipto,2016,3,True,,
Egipto,2016,4,True,,
Egipto,2017,1,False,0.0,0.0
Egipto,2017,2,False,0.0,0.0
Egipto,2017,3,False,0.0,0.0
Egipto,2017,4,False,0.0,0.0
Egipto,2018,1,True,,
Egipto,2018,2,True,,
Egipto,2018,3,True,,
Egipto,2018,4,True,,
Egipto,2019,1,False,0.0,0.0
Egipto,2019,2,True,,
Egipto,2019,3,True,,
Egipto,2019,4,True,,
Egipto,2020,1,False,0.0,0.0
Egipto,2020,2,False,0.0,0.0
Egipto,2020,3,False,0.0,0.0
Egipto,2020,4,False,0.0,0.0
Egipto,2021,1,False,0.0,0.0
Egipto,2021,2,False,0.0,0.0
Egipto,2021,3,False,0.0,0.0
Egipto,2021,4,False,0.0,0.0
Egipto,2022,1,False,0.0,0.0
Egipto,2022,2,False,0.0,0.0
Egipto,2022,3,False,0.0,0.0
Egipto,2022,4,False,0.0,0.0
Egipto,2023,1,False,0.0,0.0
Egipto,2023,2,False,0.0,0.0
Egipto,2023,3,True,,
Egipto,2023,4,True,,
Egipto,2024,1,False,0.0,0.0
Egipto,2024,2,False,0.0,0.0
Egipto,2024,3,False,0.0,0.0
Egipto,2024,4,True,,
Egipto,2025,1,False,0.0,0.0
Egipto,2025,2,False,0.0,0.0
Egipto,2025,3,False,0.0,0.0
Egipto,2025,4,False,0.0,0.0
El Salvador,2006,1,False,0.047447,0.047447
El Salvador,2006,2,False,0.312993,0.265546
El Salvador,2006,3,False,0.314129,0.0011359999999999704
El Salvador,2006,4,False,0.319905,0.005776000000000003
El Salvador,2007,1,True,,
El Salvador,2007,2,False,0.045191,
El Salvador,2007,3,False,0.081567,0.036376
El Salvador,2007,4,False,0.026976,-0.054591
El Salvador,2008,1,True,,
El Salvador,2008,2,False,0.730968,
El Salvador,2008,3,False,0.779701,0.048733000000000026
El Salvador,2008,4,False,0.853261,0.07356000000000007
El Salvador,2009,1,True,,
El Salvador,2009,2,True,,
El Salvador,2009,3,True,,
El Salvador,2009,4,True,,
El Salvador,2010,1,False,0.0,0.0
El Salvador,2010,2,True,,
El Salvador,2010,3,False,1.410235,
El Salvador,2010,4,False,1.411843,0.0016080000000000538
El Salvador,2011,1,False,0.003535,0.003535
El Salvador,2011,2,False,0.011141,0.007606
El Salvador,2011,3,False,0.014383,0.003242
El Salvador,2011,4,False,0.015559,0.001176
El Salvador,2012,1,False,0.0,0.0
El Salvador,2012,2,False,0.0,0.0
El Salvador,2012,3,True,,
El Salvador,2012,4,True,,
El Salvador,2013,1,True,,
El Salvador,2013,2,True,,
El Salvador,2013,3,False,0.01043113,
El Salvador,2013,4,False,0.01043113,0.0
El Salvador,2014,1,True,,
El Salvador,2014,2,False,-0.584656,
El Salvador,2014,3,False,-0.584656,0.0
El Salvador,2014,4,False,-0.435171,0.14948499999999998
El Salvador,2015,1,True,,
El Salvador,2015,2,True,,
El Salvador,2015,3,False,0.14372333,
El Salvador,2015,4,False,0.19648133,0.052758
El Salvador,2016,1,False,0.0,0.0
El Salvador,2016,2,False,0.0,0.0
El Salvador,2016,3,True,,
El Salvador,2016,4,False,0.10342796,
El Salvador,2017,1,True,,
El Salvador,2017,2,True,,
El Salvador,2017,3,False,4.20384483,
El Salvador,2017,4,False,4.39394083,0.1900959999999996
El Salvador,2018,1,False,0.0,0.0
El Salvador,2018,2,True,,
El Salvador,2018,3,False,0.05089698,
El Salvador,2018,4,False,0.11422616,0.06332917999999998
El Salvador,2019,1,True,,
El Salvador,2019,2,False,4.76085667,
El Salvador,2019,3,False,4.76085677,1.0000000028043132e-07
El Salvador,2019,4,False,4.83988457,0.07902779999999954
El Salvador,2020,1,False,0.0,0.0
El Salvador,2020,2,True,,
El Salvador,2020,3,True,,
El Salvador,2020,4,False,0.1570741,
El Salvador,2021,1,False,0.13251092,0.13251092
El Salvador,2021,2,False,0.21196523,0.07945431
El Salvador,2021,3,False,0.28693544,0.07497020999999998
El Salvador,2021,4,False,0.61504838,0.32811293999999996
El Salvador,2022,1,False,0.13182141,0.13182141
El Salvador,2022,2,False,0.22337655,0.09155514000000001
El Salvador,2022,3,False,0.34958554,0.12620898999999997
El Salvador,2022,4,False,0.58068419,0.23109865000000007
El Salvador,2023,1,True,,
El Salvador,2023,2,False,0.45018658,
El Salvador,2023,3,False,1.00422045,0.55403387
El Salvador,2023,4,False,1.00422045,0.0
El Salvador,2024,1,False,0.0,0.0
El Salvador,2024,2,False,0.0,0.0
El Salvador,2024,3,False,0.0,0.0
El Salvador,2024,4,False,0.51558196,0.51558196
El Salvador,2025,1,False,0.42330522,0.42330522
El Salvador,2025,2,False,0.53572899,0.11242376999999998
El Salvador,2025,3,False,0.89267832,0.35694933000000006
El Salvador,2025,4,False,0.8954085,0.0027301800000000265
Emiratos Árabes Unidos,2006,1,False,0.0,0.0
Emiratos Árabes Unidos,2006,2,True,,
Emiratos Árabes Unidos,2006,3,True,,
Emiratos Árabes Unidos,2006,4,True,,
Emiratos Árabes Unidos,2007,1,False,0.0,0.0
Emiratos Árabes Unidos,2007,2,False,0.0,0.0
Emiratos Árabes Unidos,2007,3,False,0.0,0.0
Emiratos Árabes Unidos,2007,4,False,0.0,0.0
Emiratos Árabes Unidos,2008,1,False,0.0,0.0
Emiratos Árabes Unidos,2008,2,False,0.0,0.0
Emiratos Árabes Unidos,2008,3,False,0.0,0.0
Emiratos Árabes Unidos,2008,4,False,0.0,0.0
Emiratos Árabes Unidos,2009,1,False,0.0,0.0
Emiratos Árabes Unidos,2009,2,False,0.0,0.0
Emiratos Árabes Unidos,2009,3,False,0.0,0.0
Emiratos Árabes Unidos,2009,4,False,0.0,0.0
Emiratos Árabes Unidos,2010,1,False,0.0,0.0
Emiratos Árabes Unidos,2010,2,False,0.0,0.0
Emiratos Árabes Unidos,2010,3,True,,
Emiratos Árabes Unidos,2010,4,True,,
Emiratos Árabes Unidos,2011,1,False,0.0,0.0
Emiratos Árabes Unidos,2011,2,True,,
Emiratos Árabes Unidos,2011,3,True,,
Emiratos Árabes Unidos,2011,4,True,,
Emiratos Árabes Unidos,2012,1,True,,
Emiratos Árabes Unidos,2012,2,True,,
Emiratos Árabes Unidos,2012,3,True,,
Emiratos Árabes Unidos,2012,4,True,,
Emiratos Árabes Unidos,2013,1,False,0.0,0.0
Emiratos Árabes Unidos,2013,2,True,,
Emiratos Árabes Unidos,2013,3,False,0.001258,
Emiratos Árabes Unidos,2013,4,False,0.045769,0.044510999999999995
Emiratos Árabes Unidos,2014,1,True,,
Emiratos Árabes Unidos,2014,2,False,2.432538,
Emiratos Árabes Unidos,2014,3,False,5.570227,3.137689
Emiratos Árabes Unidos,2014,4,False,9.869977,4.29975
Emiratos Árabes Unidos,2015,1,True,,
Emiratos Árabes Unidos,2015,2,True,,
Emiratos Árabes Unidos,2015,3,False,0.483682,
Emiratos Árabes Unidos,2015,4,False,2.38312,1.899438
Emiratos Árabes Unidos,2016,1,True,,
Emiratos Árabes Unidos,2016,2,True,,
Emiratos Árabes Unidos,2016,3,False,2.52065722,
Emiratos Árabes Unidos,2016,4,False,2.52065722,0.0
Emiratos Árabes Unidos,2017,1,False,0.0,0.0
Emiratos Árabes Unidos,2017,2,False,0.0,0.0
Emiratos Árabes Unidos,2017,3,False,0.0,0.0
Emiratos Árabes Unidos,2017,4,False,0.0,0.0
Emiratos Árabes Unidos,2018,1,True,,
Emiratos Árabes Unidos,2018,2,False,0.05106628,
Emiratos Árabes Unidos,2018,3,False,0.05106628,0.0
Emiratos Árabes Unidos,2018,4,False,0.05126828,0.0002020000000000008
Emiratos Árabes Unidos,2019,1,False,0.0,0.0
Emiratos Árabes Unidos,2019,2,False,0.0,0.0
Emiratos Árabes Unidos,2019,3,False,0.0,0.0
Emiratos Árabes Unidos,2019,4,False,0.0,0.0
Emiratos Árabes Unidos,2020,1,False,0.0,0.0
Emiratos Árabes Unidos,2020,2,True,,
Emiratos Árabes Unidos,2020,3,True,,
Emiratos Árabes Unidos,2020,4,False,2.22968941,
Emiratos Árabes Unidos,2021,1,False,0.08113678,0.08113678
Emiratos Árabes Unidos,2021,2,False,0.08208623,0.0009494499999999906
Emiratos Árabes Unidos,2021,3,False,0.11405553,0.031969300000000006
Emiratos Árabes Unidos,2021,4,False,0.40527383,0.2912183
Emiratos Árabes Unidos,2022,1,False,0.0,0.0
Emiratos Árabes Unidos,2022,2,True,,
Emiratos Árabes Unidos,2022,3,True,,
Emiratos Árabes Unidos,2022,4,True,,
Emiratos Árabes Unidos,2023,1,False,0.0,0.0
Emiratos Árabes Unidos,2023,2,False,6.53523757,6.53523757
Emiratos Árabes Unidos,2023,3,False,7.00883262,0.47359505000000013
Emiratos Árabes Unidos,2023,4,False,7.26040942,0.2515768000000005
Emiratos Árabes Unidos,2024,1,False,0.95003133,0.95003133
Emiratos Árabes Unidos,2024,2,False,6.64430209,5.69427076
Emiratos Árabes Unidos,2024,3,False,10.54475315,3.90045106
Emiratos Árabes Unidos,2024,4,False,10.75409672,0.2093435699999997
Emiratos Árabes Unidos,2025,1,False,5.79104338,5.79104338
Emiratos Árabes Unidos,2025,2,False,10.73429157,4.94324819
Emiratos Árabes Unidos,2025,3,False,28.07360543,17.33931386
Emiratos Árabes Unidos,2025,4,False,29.08055078,1.0069453499999987
Escocia,2006,1,False,0.0,0.0
Escocia,2006,2,False,0.0,0.0
Escocia,2006,3,False,0.0,0.0
Escocia,2006,4,False,0.0,0.0
Escocia,2007,1,False,0.0,0.0
Escocia,2007,2,False,0.0,0.0
Escocia,2007,3,False,0.0,0.0
Escocia,2007,4,False,0.0,0.0
Escocia,2008,1,False,0.0,0.0
Escocia,2008,2,False,0.0,0.0
Escocia,2008,3,False,0.0,0.0
Escocia,2008,4,False,0.0,0.0
Escocia,2009,1,False,0.0,0.0
Escocia,2009,2,False,0.0,0.0
Escocia,2009,3,False,0.0,0.0
Escocia,2009,4,False,0.0,0.0
Escocia,2010,1,False,0.0,0.0
Escocia,2010,2,False,0.0,0.0
Escocia,2010,3,False,0.0,0.0
Escocia,2010,4,False,0.0,0.0
Escocia,2011,1,False,0.0,0.0
Escocia,2011,2,False,0.0,0.0
Escocia,2011,3,False,0.0,0.0
Escocia,2011,4,False,0.0,0.0
Escocia,2012,1,False,0.0,0.0
Escocia,2012,2,False,0.0,0.0
Escocia,2012,3,False,0.0,0.0
Escocia,2012,4,False,0.0,0.0
Escocia,2013,1,False,0.0,0.0
Escocia,2013,2,False,0.0,0.0
Escocia,2013,3,False,0.0,0.0
Escocia,2013,4,False,0.0,0.0
Escocia,2014,1,False,0.0,0.0
Escocia,2014,2,False,0.0,0.0
Escocia,2014,3,False,0.0,0.0
Escocia,2014,4,False,0.0,0.0
Escocia,2015,1,False,0.0,0.0
Escocia,2015,2,False,0.0,0.0
Escocia,2015,3,False,0.0,0.0
Escocia,2015,4,False,0.0,0.0
Escocia,2016,1,False,0.0,0.0
Escocia,2016,2,False,0.0,0.0
Escocia,2016,3,False,0.0,0.0
Escocia,2016,4,False,0.0,0.0
Escocia,2017,1,False,0.0,0.0
Escocia,2017,2,False,0.0,0.0
Escocia,2017,3,True,,
Escocia,2017,4,True,,
Escocia,2018,1,False,0.0,0.0
Escocia,2018,2,False,0.0,0.0
Escocia,2018,3,False,0.0,0.0
Escocia,2018,4,False,0.0,0.0
Escocia,2019,1,True,,
Escocia,2019,2,True,,
Escocia,2019,3,True,,
Escocia,2019,4,True,,
Escocia,2020,1,False,0.0,0.0
Escocia,2020,2,True,,
Escocia,2020,3,True,,
Escocia,2020,4,True,,
Escocia,2021,1,True,,
Escocia,2021,2,True,,
Escocia,2021,3,True,,
Escocia,2021,4,True,,
Escocia,2022,1,False,0.0,0.0
Escocia,2022,2,False,0.0,0.0
Escocia,2022,3,False,0.0,0.0
Escocia,2022,4,True,,
Escocia,2023,1,True,,
Escocia,2023,2,True,,
Escocia,2023,3,True,,
Escocia,2023,4,True,,
Escocia,2024,1,True,,
Escocia,2024,2,True,,
Escocia,2024,3,True,,
Escocia,2024,4,True,,
Escocia,2025,1,False,0.0,0.0
Escocia,2025,2,True,,
Escocia,2025,3,True,,
Escocia,2025,4,True,,
Eslovaquia,2006,1,False,0.0,0.0
Eslovaquia,2006,2,True,,
Eslovaquia,2006,3,True,,
Eslovaquia,2006,4,True,,
Eslovaquia,2007,1,False,0.0,0.0
Eslovaquia,2007,2,False,0.0,0.0
Eslovaquia,2007,3,False,0.0,0.0
Eslovaquia,2007,4,False,0.0,0.0
Eslovaquia,2008,1,True,,
Eslovaquia,2008,2,True,,
Eslovaquia,2008,3,True,,
Eslovaquia,2008,4,True,,
Eslovaquia,2009,1,False,0.0,0.0
Eslovaquia,2009,2,False,0.0,0.0
Eslovaquia,2009,3,False,0.0,0.0
Eslovaquia,2009,4,False,0.0,0.0
Eslovaquia,2010,1,False,0.0,0.0
Eslovaquia,2010,2,False,0.0,0.0
Eslovaquia,2010,3,False,0.0,0.0
Eslovaquia,2010,4,False,0.0,0.0
Eslovaquia,2011,1,False,0.0,0.0
Eslovaquia,2011,2,False,0.0,0.0
Eslovaquia,2011,3,True,,
Eslovaquia,2011,4,True,,
Eslovaquia,2012,1,True,,
Eslovaquia,2012,2,True,,
Eslovaquia,2012,3,True,,
Eslovaquia,2012,4,True,,
Eslovaquia,2013,1,True,,
Eslovaquia,2013,2,False,-0.04810356,
Eslovaquia,2013,3,False,-0.04810356,0.0
Eslovaquia,2013,4,False,-0.0479654,0.00013815999999999828
Eslovaquia,2014,1,True,,
Eslovaquia,2014,2,False,0.01761048,
Eslovaquia,2014,3,False,0.01761048,0.0
Eslovaquia,2014,4,False,0.01761048,0.0
Eslovaquia,2015,1,True,,
Eslovaquia,2015,2,True,,
Eslovaquia,2015,3,True,,
Eslovaquia,2015,4,True,,
Eslovaquia,2016,1,False,0.0,0.0
Eslovaquia,2016,2,False,0.0,0.0
Eslovaquia,2016,3,True,,
