entidad_federativa,anio,trimestre,confidencial,ied_acumulado_mdd,flujo_mdd
Ciudad de México,2013,4,False,5835.45141827,1420.56579702
Ciudad de México,2014,1,False,3316.46308709,3316.46308709
Ciudad de México,2014,2,False,3716.12294731,399.65986022000016
Ciudad de México,2014,3,False,4498.81376631,782.6908189999995
Ciudad de México,2014,4,False,6126.79625349,1627.9824871800001
Ciudad de México,2015,1,False,2956.46429162,2956.46429162
Ciudad de México,2015,2,False,4293.04029703,1336.57600541
Ciudad de México,2015,3,False,5109.33952706,816.2992300300002
Ciudad de México,2015,4,False,5909.2081528,799.8686257399995
Ciudad de México,2016,1,False,3348.55164468,3348.55164468
Ciudad de México,2016,2,False,4675.24978709,1326.6981424099995
Ciudad de México,2016,3,False,5618.24506827,942.9952811800003
Ciudad de México,2016,4,False,6750.16563145,1131.9205631799996
Ciudad de México,2017,1,False,2758.40628131,2758.40628131
Ciudad de México,2017,2,False,3866.54525618,1108.1389748699999
Ciudad de México,2017,3,False,4674.51284825,807.9675920700006
Ciudad de México,2017,4,False,5125.0829723,450.5701240499993
Ciudad de México,2018,1,False,2679.79459625,2679.79459625
Ciudad de México,2018,2,False,4530.68222893,1850.88763268
Ciudad de México,2018,3,False,4778.35956283,247.67733390000012
Ciudad de México,2018,4,False,5844.92147436,1066.5619115299996
Ciudad de México,2019,1,False,3383.20624292,3383.20624292
Ciudad de México,2019,2,False,5480.93067941,2097.7244364900002
Ciudad de México,2019,3,False,7460.53834643,1979.60766702
Ciudad de México,2019,4,False,8781.36555836,1320.827211929999
Ciudad de México,2020,1,False,4704.34645801,4704.34645801
Ciudad de México,2020,2,False,5456.84383098,752.4973729700005
Ciudad de México,2020,3,False,6313.02595936,856.18212838
Ciudad de México,2020,4,False,7062.25847702,749.2325176599998
Ciudad de México,2021,1,False,3219.76584949,3219.76584949
Ciudad de México,2021,2,False,4175.96587657,956.2000270799995
Ciudad de México,2021,3,False,5086.90238413,910.9365075600008
Ciudad de México,2021,4,False,7178.47700392,2091.57461979
Ciudad de México,2022,1,False,8649.71797584,8649.71797584
Ciudad de México,2022,2,False,9871.02712555,1221.3091497099995
Ciudad de México,2022,3,False,10781.29258141,910.2654558600007
Ciudad de México,2022,4,False,11067.54945736,286.2568759500009
Ciudad de México,2023,1,False,9205.13389592,9205.13389592
Ciudad de México,2023,2,False,10969.02264502,1763.8887491000005
Ciudad de México,2023,3,False,11935.83570714,966.8130621199998
Ciudad de México,2023,4,False,11386.35854708,-549.4771600599997
Ciudad de México,2024,1,False,13901.40377436,13901.40377436
Ciudad de México,2024,2,False,15325.31965215,1423.9158777899993
Ciudad de México,2024,3,False,15498.68432406,173.36467190999974
Ciudad de México,2024,4,False,15523.46246398,24.778139920001195
Ciudad de México,2025,1,False,12627.83396761,12627.83396761
Ciudad de México,2025,2,False,21195.88883958,8568.054871969998
Ciudad de México,2025,3,False,24395.97468321,3200.0858436300005
Ciudad de México,2025,4,False,21602.75969418,-2793.214989029999
Coahuila,2006,1,False,177.527759,177.527759
Coahuila,2006,2,False,352.417793,174.890034
Coahuila,2006,3,False,440.508729,88.090936
Coahuila,2006,4,False,608.277464,167.768735
Coahuila,2007,1,False,262.656568,262.656568
Coahuila,2007,2,False,350.53485187,87.87828387000002
Coahuila,2007,3,False,537.67695887,187.142107
Coahuila,2007,4,False,666.29030587,128.61334699999998
Coahuila,2008,1,False,153.50655,153.50655
Coahuila,2008,2,False,315.551563,162.04501299999998
Coahuila,2008,3,False,401.527509,85.97594600000002
Coahuila,2008,4,False,583.083045,181.55553599999996
Coahuila,2009,1,False,164.044762,164.044762
Coahuila,2009,2,False,257.25639072,93.21162872000002
Coahuila,2009,3,False,293.22112672,35.96473599999996
Coahuila,2009,4,False,381.21029472,87.989168
Coahuila,2010,1,False,176.171496,176.171496
Coahuila,2010,2,False,363.354639,187.18314300000003
Coahuila,2010,3,False,541.239521,177.88488199999995
Coahuila,2010,4,False,751.20121382,209.96169282000005
Coahuila,2011,1,False,114.86361279,114.86361279
Coahuila,2011,2,False,332.31398331,217.45037052000004
Coahuila,2011,3,False,429.08542554,96.77144222999999
Coahuila,2011,4,False,647.1417723,218.05634675999994
Coahuila,2012,1,False,149.74855499,149.74855499
Coahuila,2012,2,False,365.12807711,215.37952212
Coahuila,2012,3,False,465.24885029,100.12077318000001
Coahuila,2012,4,False,539.36665729,74.11780700000003
Coahuila,2013,1,False,248.47702998,248.47702998
Coahuila,2013,2,False,1410.14806946,1161.67103948
Coahuila,2013,3,False,1374.8184241,-35.329645360000086
Coahuila,2013,4,False,1804.57893607,429.76051197000015
Coahuila,2014,1,False,291.59594491,291.59594491
Coahuila,2014,2,False,1269.11668111,977.5207361999999
Coahuila,2014,3,False,1295.00208705,25.885405940000055
Coahuila,2014,4,False,1625.46178739,330.4597003399999
Coahuila,2015,1,False,505.43898252,505.43898252
Coahuila,2015,2,False,678.5368134,173.09783088
Coahuila,2015,3,False,1126.96863561,448.43182221000006
Coahuila,2015,4,False,1367.22433811,240.25570249999987
Coahuila,2016,1,False,189.96552709,189.96552709
Coahuila,2016,2,False,134.14428228,-55.821244809999996
Coahuila,2016,3,False,273.14044532,138.99616304000003
Coahuila,2016,4,False,1209.58711579,936.4466704700001
Coahuila,2017,1,False,505.86091481,505.86091481
Coahuila,2017,2,False,1051.08446145,545.22354664
Coahuila,2017,3,False,1504.3621879,453.27772645000005
Coahuila,2017,4,False,2672.54409834,1168.18191044
Coahuila,2018,1,False,647.62980755,647.62980755
Coahuila,2018,2,False,1570.54263984,922.91283229
Coahuila,2018,3,False,2581.04887464,1010.5062348000001
Coahuila,2018,4,False,3290.19166912,709.1427944799998
Coahuila,2019,1,False,588.47728569,588.47728569
Coahuila,2019,2,False,837.45491242,248.97762673
Coahuila,2019,3,False,1117.71676078,280.26184835999993
Coahuila,2019,4,False,1492.10863116,374.39187038
Coahuila,2020,1,False,392.06927119,392.06927119
Coahuila,2020,2,False,814.51546347,422.44619228
Coahuila,2020,3,False,628.57394616,-185.94151731
Coahuila,2020,4,False,852.11011832,223.53617215999998
Coahuila,2021,1,False,528.53880025,528.53880025
Coahuila,2021,2,False,1004.80286156,476.26406131
Coahuila,2021,3,False,1120.81512442,116.01226286000008
Coahuila,2021,4,False,1039.08058047,-81.73454394999999
Coahuila,2022,1,False,321.73392024,321.73392024
Coahuila,2022,2,False,671.51686602,349.78294578
Coahuila,2022,3,False,814.80885832,143.29199230000006
Coahuila,2022,4,False,879.9459039,65.13704557999995
Coahuila,2023,1,False,522.78804687,522.78804687
Coahuila,2023,2,False,1189.99150483,667.2034579599999
Coahuila,2023,3,False,830.64415012,-359.34735471
Coahuila,2023,4,False,924.4356718,93.79152168000007
Coahuila,2024,1,False,110.89818248,110.89818248
Coahuila,2024,2,False,304.06035138,193.16216889999998
Coahuila,2024,3,False,536.92432914,232.86397776000007
Coahuila,2024,4,False,200.33216196,-336.59216718000005
Coahuila,2025,1,False,480.7454544,480.7454544
Coahuila,2025,2,False,1029.25640631,548.5109519100001
Coahuila,2025,3,False,1382.69499823,353.4385919199999
Coahuila,2025,4,False,1306.0719745,-76.62302373000011
Colima,2006,1,False,60.808792,60.808792
Colima,2006,2,False,79.5121929,18.703400900000005
Colima,2006,3,False,91.83807854,12.325885639999996
Colima,2006,4,False,106.49998155,14.661903010000003
Colima,2007,1,False,36.953273,36.953273
Colima,2007,2,False,46.75264952,9.799376519999996
Colima,2007,3,False,48.3302489,1.5775993800000023
Colima,2007,4,False,118.7007917,70.3705428
Colima,2008,1,False,21.98822979,21.98822979
Colima,2008,2,False,149.32755536,127.33932557
Colima,2008,3,False,157.55816069,8.230605330000003
Colima,2008,4,False,187.54311769,29.98495700000001
Colima,2009,1,False,61.07423465,61.07423465
Colima,2009,2,False,77.37052909,16.296294440000004
Colima,2009,3,False,106.12788796,28.75735886999999
Colima,2009,4,False,134.86469896,28.736811000000003
Colima,2010,1,False,129.44846581,129.44846581
Colima,2010,2,False,205.42868081,75.98021500000002
Colima,2010,3,False,255.23979215,49.81111134
Colima,2010,4,False,264.83887715,9.599084999999974
Colima,2011,1,False,15.15626276,15.15626276
Colima,2011,2,False,110.32493476,95.168672
Colima,2011,3,False,144.27327997,33.94834521
Colima,2011,4,False,154.61332615,10.340046180000002
Colima,2012,1,False,-8.04360511,-8.04360511
Colima,2012,2,False,19.5259898,27.56959491
Colima,2012,3,False,14.3189448,-5.207045000000001
Colima,2012,4,False,60.45569382,46.136749019999996
Colima,2013,1,False,-1.97034933,-1.97034933
Colima,2013,2,False,50.68550305,52.65585238
Colima,2013,3,False,225.79131805,175.105815
Colima,2013,4,False,167.78738142,-58.00393663
Colima,2014,1,False,125.15025784,125.15025784
Colima,2014,2,False,143.3537907,18.203532859999996
Colima,2014,3,False,169.62796286,26.274172160000006
Colima,2014,4,False,195.63570299,26.007740130000002
Colima,2015,1,False,111.0042562,111.0042562
Colima,2015,2,False,111.24230099,0.23804479000000356
Colima,2015,3,False,150.70980923,39.46750823999999
Colima,2015,4,False,165.32227102,14.612461789999998
Colima,2016,1,False,43.96793374,43.96793374
Colima,2016,2,False,36.11570399,-7.852229749999999
Colima,2016,3,False,-4.21227963,-40.32798362
Colima,2016,4,False,-24.22497056,-20.012690929999998
Colima,2017,1,False,54.34007487,54.34007487
Colima,2017,2,False,82.77962548,28.439550610000005
Colima,2017,3,False,105.24244119,22.462815709999987
Colima,2017,4,False,132.22007177,26.97763058000001
Colima,2018,1,False,51.22021958,51.22021958
Colima,2018,2,False,66.43707008,15.2168505
Colima,2018,3,False,77.71437467,11.27730459
Colima,2018,4,False,90.6961999,12.981825229999998
Colima,2019,1,False,39.05638709,39.05638709
Colima,2019,2,False,46.98534706,7.928959970000001
Colima,2019,3,False,53.05902961,6.073682550000001
Colima,2019,4,False,41.36634316,-11.692686450000004
Colima,2020,1,False,78.80972248,78.80972248
Colima,2020,2,False,101.52596889,22.716246409999997
Colima,2020,3,False,110.11166982,8.585700930000002
Colima,2020,4,False,92.06589544,-18.045774379999997
Colima,2021,1,False,88.28049769,88.28049769
Colima,2021,2,False,85.27702303,-3.003474660000009
Colima,2021,3,False,74.39110786,-10.88591516999999
Colima,2021,4,False,91.35779608,16.966688219999995
Colima,2022,1,False,58.68256204,58.68256204
Colima,2022,2,False,41.83113431,-16.851427729999997
Colima,2022,3,False,74.45100617,32.619871859999996
Colima,2022,4,False,95.06728025,20.616274079999997
Colima,2023,1,False,27.41498321,27.41498321
Colima,2023,2,False,36.53552086,9.12053765
Colima,2023,3,False,45.63671487,9.10119401
Colima,2023,4,False,57.16858115,11.531866280000003
Colima,2024,1,False,240.27635042,240.27635042
Colima,2024,2,False,244.99047494,4.714124520000013
Colima,2024,3,False,261.25895316,16.268478219999963
Colima,2024,4,False,262.62495673,1.3660035700000321
Colima,2025,1,False,59.70977067,59.70977067
Colima,2025,2,False,271.83021598,212.12044530999998
Colima,2025,3,False,258.23172719,-13.598488789999976
Colima,2025,4,False,254.16701895,-4.064708240000016
Durango,2006,1,False,28.621566,28.621566
Durango,2006,2,False,-19.813333,-48.434899
Durango,2006,3,False,-22.912166,-3.098832999999999
Durango,2006,4,False,10.77438,33.686546
Durango,2007,1,False,56.231209,56.231209
Durango,2007,2,False,76.272813,20.041604
Durango,2007,3,False,231.179371,154.90655800000002
Durango,2007,4,False,421.617602,190.43823099999997
Durango,2008,1,False,71.170468,71.170468
Durango,2008,2,False,191.328746,120.158278
Durango,2008,3,False,313.645714,122.316968
Durango,2008,4,False,488.132089,174.486375
Durango,2009,1,False,25.27768,25.27768
Durango,2009,2,False,64.942742,39.66506199999999
Durango,2009,3,False,114.69214339,49.74940139
Durango,2009,4,False,127.36882939,12.676686000000004
Durango,2010,1,False,53.154603,53.154603
Durango,2010,2,False,106.997287,53.842684
Durango,2010,3,False,283.62372,176.626433
Durango,2010,4,False,414.0637624,130.44004239999998
Durango,2011,1,False,137.39630786,137.39630786
Durango,2011,2,False,210.79310986,73.39680199999998
Durango,2011,3,False,217.39032086,6.597211000000016
Durango,2011,4,False,228.61928688,11.228966020000001
Durango,2012,1,False,88.59165157,88.59165157
Durango,2012,2,False,103.48927169,14.89762012
Durango,2012,3,False,161.87629469,58.38702300000001
Durango,2012,4,False,268.38881627,106.51252158
Durango,2013,1,False,57.57407715,57.57407715
Durango,2013,2,False,174.08805554,116.51397839
Durango,2013,3,False,202.51490954,28.42685399999999
Durango,2013,4,False,482.4867997,279.97189016000004
Durango,2014,1,False,112.07595809,112.07595809
Durango,2014,2,False,94.27738918,-17.79856891
Durango,2014,3,False,134.09817722,39.82078804
Durango,2014,4,False,155.88362224,21.785445019999997
Durango,2015,1,False,59.16862151,59.16862151
Durango,2015,2,False,106.75927793,47.590656419999995
Durango,2015,3,False,216.25635887,109.49708094000002
Durango,2015,4,False,231.09895541,14.842596539999988
Durango,2016,1,False,69.97820674,69.97820674
Durango,2016,2,False,193.77475603,123.79654928999999
Durango,2016,3,False,215.61961056,21.84485453000002
Durango,2016,4,False,275.9363663,60.31675573999996
Durango,2017,1,False,30.06866024,30.06866024
Durango,2017,2,False,51.23862477,21.16996453
Durango,2017,3,False,80.8847268,29.646102029999994
Durango,2017,4,False,131.1131911,50.2284643
Durango,2018,1,False,143.23581774,143.23581774
Durango,2018,2,False,347.67068198,204.43486424
Durango,2018,3,False,326.50168937,-21.168992609999975
Durango,2018,4,False,391.0602771,64.55858773
Durango,2019,1,False,92.32212075,92.32212075
Durango,2019,2,False,124.75681022,32.43468947000001
Durango,2019,3,False,201.74912242,76.99231219999999
Durango,2019,4,False,178.53047723,-23.21864518999999
Durango,2020,1,False,363.84039115,363.84039115
Durango,2020,2,False,556.79331322,192.95292206999994
Durango,2020,3,False,761.74209856,204.9487853400001
Durango,2020,4,False,496.54171184,-265.20038672000004
Durango,2021,1,False,455.07424841,455.07424841
Durango,2021,2,False,562.13970969,107.06546128000002
Durango,2021,3,False,474.41955765,-87.72015204000002
Durango,2021,4,False,461.83637568,-12.583181969999998
Durango,2022,1,False,223.30607018,223.30607018
Durango,2022,2,False,340.54020669,117.23413650999998
Durango,2022,3,False,400.74892342,60.20871672999999
Durango,2022,4,False,565.55281174,164.80388832000006
Durango,2023,1,False,320.74478802,320.74478802
Durango,2023,2,False,309.65716252,-11.087625500000001
Durango,2023,3,False,330.32718455,20.67002203000004
Durango,2023,4,False,396.16726479,65.84008023999996
Durango,2024,1,False,119.89177109,119.89177109
Durango,2024,2,False,156.61399362,36.722222529999996
Durango,2024,3,False,247.71118823,91.09719461
Durango,2024,4,False,306.86777792,59.156589689999976
Durango,2025,1,False,-7.9191721,-7.9191721
Durango,2025,2,False,-17.38393582,-9.46476372
Durango,2025,3,False,-40.6498422,-23.26590638
Durango,2025,4,False,-15.50749244,25.142349760000002
Estado de México,2006,1,False,875.87208307,875.87208307
Estado de México,2006,2,False,1611.24148807,735.369405
Estado de México,2006,3,False,1824.31715107,213.07566299999985
Estado de México,2006,4,False,2403.10428407,578.7871330000003
Estado de México,2007,1,False,948.76246802,948.76246802
Estado de México,2007,2,False,1382.71472641,433.9522583899999
Estado de México,2007,3,False,1464.92180541,82.20707900000002
Estado de México,2007,4,False,2220.91618841,755.994383
Estado de México,2008,1,False,1136.87213533,1136.87213533
Estado de México,2008,2,False,1753.27697375,616.40483842
Estado de México,2008,3,False,2135.95954391,382.68257015999984
Estado de México,2008,4,False,2345.89190391,209.93236000000024
Estado de México,2009,1,False,531.21841347,531.21841347
Estado de México,2009,2,False,955.93774553,424.71933206000006
Estado de México,2009,3,False,1039.04172551,83.10397998000008
Estado de México,2009,4,False,1592.38048435,553.3387588399999
Estado de México,2010,1,False,1130.77739287,1130.77739287
Estado de México,2010,2,False,1582.78433393,452.0069410599999
Estado de México,2010,3,False,1862.9592518,280.17491786999994
Estado de México,2010,4,False,2028.37880937,165.41955757000005
Estado de México,2011,1,False,1282.53039708,1282.53039708
Estado de México,2011,2,False,1735.13689488,452.60649779999994
Estado de México,2011,3,False,2173.48736331,438.3504684300001
Estado de México,2011,4,False,2712.08442106,538.5970577499997
Estado de México,2012,1,False,1162.28319133,1162.28319133
Estado de México,2012,2,False,2361.25238685,1198.9691955200003
Estado de México,2012,3,False,2782.02471717,420.7723303199996
Estado de México,2012,4,False,3119.57879737,337.55408020000004
Estado de México,2013,1,False,1169.76105568,1169.76105568
Estado de México,2013,2,False,3826.56304708,2656.8019914
Estado de México,2013,3,False,3995.22751228,168.6644652
Estado de México,2013,4,False,4608.43804491,613.2105326299998
Estado de México,2014,1,False,1079.84231888,1079.84231888
Estado de México,2014,2,False,1694.811261,614.9689421200001
Estado de México,2014,3,False,1882.54396729,187.7327062899999
Estado de México,2014,4,False,3581.42938666,1698.8854193700001
Estado de México,2015,1,False,1056.25619737,1056.25619737
Estado de México,2015,2,False,2239.20006081,1182.94386344
Estado de México,2015,3,False,2891.32940042,652.12933961
Estado de México,2015,4,False,2959.75669983,68.4272994099997
Estado de México,2016,1,False,1159.68532641,1159.68532641
Estado de México,2016,2,False,1378.03163236,218.34630595
Estado de México,2016,3,False,1684.26421002,306.23257766000006
Estado de México,2016,4,False,2407.82139412,723.5571841000001
Estado de México,2017,1,False,1244.54411971,1244.54411971
Estado de México,2017,2,False,2007.71138591,763.1672662000001
Estado de México,2017,3,False,3467.01933656,1459.3079506499998
Estado de México,2017,4,False,3761.43041235,294.41107579000027
Estado de México,2018,1,False,1250.69157695,1250.69157695
Estado de México,2018,2,False,1841.57894862,590.88737167
Estado de México,2018,3,False,2085.82494883,244.24600020999992
Estado de México,2018,4,False,2333.83152235,248.00657352000007
Estado de México,2019,1,False,1533.47001794,1533.47001794
Estado de México,2019,2,False,1972.08195922,438.6119412800001
Estado de México,2019,3,False,2439.44592589,467.3639666700001
Estado de México,2019,4,False,2933.07903268,493.63310679000006
Estado de México,2020,1,False,1700.04160474,1700.04160474
Estado de México,2020,2,False,2158.52347026,458.48186552000016
Estado de México,2020,3,False,2118.31604236,-40.20742789999986
Estado de México,2020,4,False,2385.28461659,266.96857422999983
Estado de México,2021,1,False,994.25095491,994.25095491
Estado de México,2021,2,False,988.59767119,-5.65328371999999
Estado de México,2021,3,False,1349.73698345,361.13931226
Estado de México,2021,4,False,1535.54132594,185.80434248999995
Estado de México,2022,1,False,1167.78874292,1167.78874292
Estado de México,2022,2,False,2121.27165179,953.4829088699998
Estado de México,2022,3,False,2348.40715108,227.1354992900001
Estado de México,2022,4,False,2294.64418198,-53.76296909999974
Estado de México,2023,1,False,1222.95647942,1222.95647942
Estado de México,2023,2,False,1303.37001925,80.41353982999999
Estado de México,2023,3,False,1702.90313775,399.5331185
Estado de México,2023,4,False,1928.28916237,225.38602461999994
Estado de México,2024,1,False,1171.49419314,1171.49419314
Estado de México,2024,2,False,1597.12458427,425.6303911299999
Estado de México,2024,3,False,2592.55439029,995.4298060199999
Estado de México,2024,4,False,2195.30375422,-397.2506360699999
Estado de México,2025,1,False,2059.93689666,2059.93689666
Estado de México,2025,2,False,2538.85056567,478.9136690099999
Estado de México,2025,3,False,3248.17574091,709.3251752400001
Estado de México,2025,4,False,3121.78267244,-126.39306846999989
Guanajuato,2006,1,False,357.013695,357.013695
Guanajuato,2006,2,False,632.715611,275.701916
Guanajuato,2006,3,False,415.324212,-217.39139899999998
Guanajuato,2006,4,False,596.469222,181.14500999999996
Guanajuato,2007,1,False,342.924366,342.924366
Guanajuato,2007,2,False,567.66002152,224.73565551999997
Guanajuato,2007,3,False,880.47169697,312.81167545000005
Guanajuato,2007,4,False,1091.99863697,211.52693999999997
Guanajuato,2008,1,False,305.187014,305.187014
Guanajuato,2008,2,False,542.116804,236.92979000000003
Guanajuato,2008,3,False,659.993897,117.87709299999995
Guanajuato,2008,4,False,751.784794,91.79089700000009
Guanajuato,2009,1,False,109.19777055,109.19777055
Guanajuato,2009,2,False,171.15147655,61.95370600000001
Guanajuato,2009,3,False,263.62573714,92.47426059
Guanajuato,2009,4,False,508.59799897,244.97226182999998
Guanajuato,2010,1,False,189.40134456,189.40134456
Guanajuato,2010,2,False,288.11642404,98.71507948000001
Guanajuato,2010,3,False,313.19675236,25.08032831999998
Guanajuato,2010,4,False,399.27387354,86.07712118
Guanajuato,2011,1,False,677.88962386,677.88962386
Guanajuato,2011,2,False,917.84302262,239.95339876000003
Guanajuato,2011,3,False,1337.11969162,419.27666899999986
Guanajuato,2011,4,False,1424.68559679,87.56590517000018
Guanajuato,2012,1,False,276.47002957,276.47002957
Guanajuato,2012,2,False,613.99654862,337.52651905
Guanajuato,2012,3,False,1008.38323922,394.38669059999995
Guanajuato,2012,4,False,1321.19333178,312.81009256000016
Guanajuato,2013,1,False,427.4407674,427.4407674
Guanajuato,2013,2,False,1874.83883798,1447.39807058
Guanajuato,2013,3,False,2005.21090995,130.37207196999998
Guanajuato,2013,4,False,2621.3829187,616.17200875
Guanajuato,2014,1,False,559.16962046,559.16962046
Guanajuato,2014,2,False,1058.28621366,499.1165931999999
Guanajuato,2014,3,False,1085.5637187,27.27750504000005
Guanajuato,2014,4,False,1317.88567003,232.32195133000005
Guanajuato,2015,1,False,501.95388793,501.95388793
Guanajuato,2015,2,False,519.10223775,17.148349819999964
Guanajuato,2015,3,False,939.08970471,419.98746696
Guanajuato,2015,4,False,1752.81332972,813.72362501
Guanajuato,2016,1,False,549.11754958,549.11754958
Guanajuato,2016,2,False,900.81843059,351.7008810100001
Guanajuato,2016,3,False,1152.80948636,251.9910557699999
Guanajuato,2016,4,False,1332.59015018,179.78066381999997
Guanajuato,2017,1,False,749.23228806,749.23228806
Guanajuato,2017,2,False,1179.76148549,430.52919743000007
Guanajuato,2017,3,False,1650.94525453,471.18376904
Guanajuato,2017,4,False,1677.91720201,26.971947479999926
Guanajuato,2018,1,False,588.5415515,588.5415515
Guanajuato,2018,2,False,1390.73904687,802.1974953700001
Guanajuato,2018,3,False,1932.30310092,541.5640540499999
Guanajuato,2018,4,False,2469.79566241,537.4925614900003
Guanajuato,2019,1,False,41.69896065,41.69896065
Guanajuato,2019,2,False,192.88396176,151.18500111
Guanajuato,2019,3,False,583.74051578,390.85655402
Guanajuato,2019,4,False,796.03621102,212.29569524
Guanajuato,2020,1,False,290.1567388,290.1567388
Guanajuato,2020,2,False,542.04690371,251.89016491
Guanajuato,2020,3,False,267.48170394,-274.56519977000005
Guanajuato,2020,4,False,199.33006219,-68.15164174999998
Guanajuato,2021,1,False,1107.89875172,1107.89875172
Guanajuato,2021,2,False,1137.58627422,29.687522499999886
Guanajuato,2021,3,False,1764.12065283,626.53437861
Guanajuato,2021,4,False,1798.07999157,33.95933874000002
Guanajuato,2022,1,False,729.46695441,729.46695441
Guanajuato,2022,2,False,1159.14315335,429.67619893999995
Guanajuato,2022,3,False,1664.11154616,504.96839281000007
Guanajuato,2022,4,False,1559.01951278,-105.09203337999998
Guanajuato,2023,1,False,866.18403037,866.18403037
Guanajuato,2023,2,False,1336.13521164,469.9511812700001
Guanajuato,2023,3,False,1415.41288757,79.27767592999999
Guanajuato,2023,4,False,677.57737688,-737.8355106900001
Guanajuato,2024,1,False,952.43475652,952.43475652
Guanajuato,2024,2,False,1317.76959943,365.33484291
Guanajuato,2024,3,False,1686.55665727,368.78705784
Guanajuato,2024,4,False,1435.41856045,-251.13809681999987
Guanajuato,2025,1,False,689.92834598,689.92834598
Guanajuato,2025,2,False,1014.86064807,324.93230209
Guanajuato,2025,3,False,1142.877469,128.01682093
Guanajuato,2025,4,False,770.08505091,-372.79241809000007
Guerrero,2006,1,False,57.18262096,57.18262096
Guerrero,2006,2,False,81.1087354,23.92611444
Guerrero,2006,3,False,93.0020114,11.893276
Guerrero,2006,4,False,164.02679763,71.02478623
Guerrero,2007,1,False,104.670472,104.670472
Guerrero,2007,2,False,129.89724355,25.22677155000001
Guerrero,2007,3,False,91.75655063,-38.140692920000006
Guerrero,2007,4,False,112.3540048,20.597454169999992
Guerrero,2008,1,False,39.51090691,39.51090691
Guerrero,2008,2,False,98.19342591,58.682519
Guerrero,2008,3,False,553.3079367,455.11451079000005
Guerrero,2008,4,False,574.9460351,21.63809839999999
Guerrero,2009,1,False,17.6478132,17.6478132
Guerrero,2009,2,False,85.7451232,68.09731
Guerrero,2009,3,False,94.7778342,9.032711000000006
Guerrero,2009,4,False,136.01410807,41.23627386999999
Guerrero,2010,1,False,116.69352428,116.69352428
Guerrero,2010,2,False,150.43816257,33.74463829
Guerrero,2010,3,False,143.21777957,-7.220382999999998
Guerrero,2010,4,False,139.55118157,-3.6665979999999934
Guerrero,2011,1,False,70.34463285,70.34463285
Guerrero,2011,2,False,131.3830596,61.03842675
Guerrero,2011,3,False,177.66945879,46.28639919
Guerrero,2011,4,False,241.8040872,64.13462841
Guerrero,2012,1,False,66.5032632,66.5032632
Guerrero,2012,2,False,99.93872118,33.435457979999995
Guerrero,2012,3,False,128.15071518,28.21199399999999
Guerrero,2012,4,False,164.28460464,36.133889460000006
Guerrero,2013,1,False,130.09107027,130.09107027
Guerrero,2013,2,False,796.35175776,666.26068749
Guerrero,2013,3,False,831.37298609,35.021228329999985
Guerrero,2013,4,False,1088.17372931,256.80074321999996
Guerrero,2014,1,False,176.16239022,176.16239022
Guerrero,2014,2,False,360.0876815,183.92529127999998
Guerrero,2014,3,False,476.79700722,116.70932572000004
Guerrero,2014,4,False,479.40576144,2.6087542199999803
Guerrero,2015,1,False,68.69219483,68.69219483
Guerrero,2015,2,False,125.7740881,57.081893269999995
Guerrero,2015,3,False,146.17445672,20.400368619999995
Guerrero,2015,4,False,164.12831758,17.953860859999992
Guerrero,2016,1,False,79.38535741,79.38535741
Guerrero,2016,2,False,91.96252734,12.577169929999997
Guerrero,2016,3,False,117.88257915,25.920051810000004
Guerrero,2016,4,False,180.66823747,62.78565832000001
Guerrero,2017,1,False,46.44586359,46.44586359
Guerrero,2017,2,False,383.96689276,337.52102917
Guerrero,2017,3,False,423.41805116,39.4511584
Guerrero,2017,4,False,410.41400706,-13.004044099999987
Guerrero,2018,1,False,41.67157543,41.67157543
Guerrero,2018,2,False,64.77523807,23.103662640000003
Guerrero,2018,3,False,436.50831475,371.73307668
Guerrero,2018,4,False,402.16717958,-34.34113517000003
Guerrero,2019,1,False,185.13876279,185.13876279
Guerrero,2019,2,False,203.48357109,18.34480830000001
Guerrero,2019,3,False,236.31031114,32.82674005000001
Guerrero,2019,4,False,275.53500944,39.2246983
Guerrero,2020,1,False,274.60442789,274.60442789
Guerrero,2020,2,False,293.99048883,19.386060939999993
Guerrero,2020,3,False,317.19906708,23.208578250000016
Guerrero,2020,4,False,296.87249708,-20.326570000000004
Guerrero,2021,1,False,143.87671756,143.87671756
Guerrero,2021,2,False,292.15276017,148.27604261000002
Guerrero,2021,3,False,576.47273861,284.31997843999994
Guerrero,2021,4,False,669.3346785,92.86193989000003
Guerrero,2022,1,False,73.96206119,73.96206119
Guerrero,2022,2,False,137.41174474,63.44968354999999
Guerrero,2022,3,False,197.19340752,59.781662780000005
Guerrero,2022,4,False,246.1704787,48.977071179999996
Guerrero,2023,1,False,-193.75813464,-193.75813464
Guerrero,2023,2,False,-191.21196842,2.5461662200000035
Guerrero,2023,3,False,-177.43612212,13.775846300000012
Guerrero,2023,4,False,-195.93593081,-18.49980869000001
Guerrero,2024,1,False,31.18115959,31.18115959
Guerrero,2024,2,False,54.59611679,23.414957200000003
Guerrero,2024,3,False,42.62128449,-11.974832300000003
Guerrero,2024,4,False,44.6268751,2.0055906099999987
Guerrero,2025,1,False,5.36132552,5.36132552
Guerrero,2025,2,False,61.23787888,55.876553359999996
Guerrero,2025,3,False,134.82258379,73.58470491000001
Guerrero,2025,4,False,92.94584248,-41.876741310000014
Hidalgo,2006,1,False,124.241691,124.241691
Hidalgo,2006,2,False,172.68206,48.440369000000004
