entidad_federativa,anio,trimestre,confidencial,ied_acumulado_mdd,flujo_mdd
Michoacán,2024,4,False,110.5571589,-64.0831462
Michoacán,2025,1,False,106.332658,106.332658
Michoacán,2025,2,False,161.4103687,55.0777107
Michoacán,2025,3,False,159.1955587,-2.21481
Michoacán,2025,4,False,178.7673931,19.5718344
Michoacán,2026,1,False,278.6488402,278.6488402
Morelos,2018,1,False,57.53842672,57.53842672
Morelos,2018,2,False,220.0465503,162.50812358000002
Morelos,2018,3,False,183.5495592,-36.4969911
Morelos,2018,4,False,254.5073655,70.95780629999999
Morelos,2019,1,False,68.43933135,68.43933135
Morelos,2019,2,False,440.571267,372.13193564999995
Morelos,2019,3,False,498.7648194,58.193552400000044
Morelos,2019,4,False,653.6285892,154.86376979999994
Morelos,2020,1,False,98.91255619,98.91255619
Morelos,2020,2,False,62.92930486,-35.98325133
Morelos,2020,3,False,123.0491208,60.119815939999995
Morelos,2020,4,False,384.2289973,261.1798765
Morelos,2021,1,False,59.74130163,59.74130163
Morelos,2021,2,False,127.6393566,67.89805497
Morelos,2021,3,False,188.2259897,60.586633100000014
Morelos,2021,4,False,93.13349908,-95.09249062
Morelos,2022,1,False,45.51793939,45.51793939
Morelos,2022,2,False,45.20028179,-0.317657600000004
Morelos,2022,3,False,31.01910434,-14.18117745
Morelos,2022,4,False,89.79031031,58.77120597
Morelos,2023,1,False,144.0491134,144.0491134
Morelos,2023,2,False,157.4138833,13.364769899999999
Morelos,2023,3,False,164.090033,6.676149699999996
Morelos,2023,4,False,195.5141342,31.424101199999996
Morelos,2024,1,False,-42.1972485,-42.1972485
Morelos,2024,2,False,148.3961561,190.5934046
Morelos,2024,3,False,152.3338976,3.937741499999987
Morelos,2024,4,False,160.5471071,8.213209500000005
Morelos,2025,1,False,5.36801689,5.36801689
Morelos,2025,2,False,116.8492519,111.48123501
Morelos,2025,3,False,59.31377954,-57.53547236
Morelos,2025,4,False,168.2635139,108.94973436
Morelos,2026,1,False,47.47272789,47.47272789
Nayarit,2018,1,False,29.53401794,29.53401794
Nayarit,2018,2,False,38.61891038,9.084892440000004
Nayarit,2018,3,False,67.52362089,28.90471051
Nayarit,2018,4,False,94.85988174,27.336260850000002
Nayarit,2019,1,False,47.18628569,47.18628569
Nayarit,2019,2,False,59.50718341,12.320897720000005
Nayarit,2019,3,False,99.23750016,39.73031674999999
Nayarit,2019,4,False,165.4191435,66.18164334
Nayarit,2020,1,False,41.76107454,41.76107454
Nayarit,2020,2,False,639.7652438,598.00416926
Nayarit,2020,3,False,765.5257376,125.76049379999995
Nayarit,2020,4,False,801.495271,35.969533400000046
Nayarit,2021,1,False,70.59615227,70.59615227
Nayarit,2021,2,False,122.583846,51.98769372999999
Nayarit,2021,3,False,171.7182473,49.13440130000001
Nayarit,2021,4,False,242.2376164,70.5193691
Nayarit,2022,1,False,199.2212083,199.2212083
Nayarit,2022,2,False,378.8095875,179.58837920000002
Nayarit,2022,3,False,410.4051061,31.59551859999999
Nayarit,2022,4,False,452.016501,41.61139489999999
Nayarit,2023,1,False,49.35663045,49.35663045
Nayarit,2023,2,False,121.9565646,72.59993415
Nayarit,2023,3,False,269.1043732,147.14780860000002
Nayarit,2023,4,False,309.7047691,40.600395900000024
Nayarit,2024,1,False,11.36730734,11.36730734
Nayarit,2024,2,False,183.3387524,171.97144506
Nayarit,2024,3,False,317.3605112,134.02175880000001
Nayarit,2024,4,False,363.4808495,46.12033829999996
Nayarit,2025,1,False,45.88752044,45.88752044
Nayarit,2025,2,False,129.6349976,83.74747715999999
Nayarit,2025,3,False,166.4226046,36.78760700000001
Nayarit,2025,4,False,379.9792454,213.55664080000003
Nayarit,2026,1,False,126.4180082,126.4180082
Nuevo León,2018,1,False,1034.859197,1034.859197
Nuevo León,2018,2,False,1724.103803,689.244606
Nuevo León,2018,3,False,3214.295325,1490.191522
Nuevo León,2018,4,False,4260.460414,1046.165089
Nuevo León,2019,1,False,1184.945837,1184.945837
Nuevo León,2019,2,False,1171.112556,-13.833280999999943
Nuevo León,2019,3,False,2753.075459,1581.962903
Nuevo León,2019,4,False,3129.089527,376.01406799999995
Nuevo León,2020,1,False,1143.137802,1143.137802
Nuevo León,2020,2,False,1922.550609,779.4128069999999
Nuevo León,2020,3,False,2485.278361,562.7277520000002
Nuevo León,2020,4,False,3366.462024,881.1836629999998
Nuevo León,2021,1,False,1015.184652,1015.184652
Nuevo León,2021,2,False,1454.802434,439.6177819999999
Nuevo León,2021,3,False,2322.721898,867.9194639999998
Nuevo León,2021,4,False,4026.156244,1703.434346
Nuevo León,2022,1,False,1105.793714,1105.793714
Nuevo León,2022,2,False,2661.277936,1555.484222
Nuevo León,2022,3,False,2805.214931,143.93699500000002
Nuevo León,2022,4,False,4397.280158,1592.0652269999996
Nuevo León,2023,1,False,2332.19098,2332.19098
Nuevo León,2023,2,False,2794.85672,462.66574000000037
Nuevo León,2023,3,False,2827.554072,32.69735199999968
Nuevo León,2023,4,False,2537.47882,-290.0752520000001
Nuevo León,2024,1,False,1350.721627,1350.721627
Nuevo León,2024,2,False,2304.246096,953.524469
Nuevo León,2024,3,False,1582.361243,-721.8848529999998
Nuevo León,2024,4,False,2098.2457,515.8844569999999
Nuevo León,2025,1,False,2674.179768,2674.179768
Nuevo León,2025,2,False,3032.24124,358.06147199999987
Nuevo León,2025,3,False,4150.726991,1118.4857510000006
Nuevo León,2025,4,False,3627.597761,-523.1292300000005
Nuevo León,2026,1,False,1956.467033,1956.467033
Oaxaca,2018,1,False,77.80290366,77.80290366
Oaxaca,2018,2,False,129.6021921,51.79928844
Oaxaca,2018,3,False,104.2025866,-25.399605499999993
Oaxaca,2018,4,False,426.4849498,322.28236319999996
Oaxaca,2019,1,False,120.7686395,120.7686395
Oaxaca,2019,2,False,110.3800406,-10.388598900000005
Oaxaca,2019,3,False,-10.34893454,-120.72897514
Oaxaca,2019,4,False,56.04323453,66.39216907
Oaxaca,2020,1,False,184.2084386,184.2084386
Oaxaca,2020,2,False,242.9426853,58.7342467
Oaxaca,2020,3,False,263.0006869,20.05800160000001
Oaxaca,2020,4,False,260.5297643,-2.4709225999999944
Oaxaca,2021,1,False,146.245106,146.245106
Oaxaca,2021,2,False,99.21897631,-47.02612968999999
Oaxaca,2021,3,False,97.27975224,-1.9392240700000087
Oaxaca,2021,4,False,-109.0477955,-206.32754774
Oaxaca,2022,1,False,136.9174617,136.9174617
Oaxaca,2022,2,False,166.8613711,29.943909400000024
Oaxaca,2022,3,False,202.7438637,35.88249259999998
Oaxaca,2022,4,False,151.1339605,-51.60990319999999
Oaxaca,2023,1,False,44.08747725,44.08747725
Oaxaca,2023,2,False,49.42679696,5.339319709999998
Oaxaca,2023,3,False,43.04969686,-6.3771001
Oaxaca,2023,4,False,49.92091459,6.871217730000005
Oaxaca,2024,1,False,6.7811346,6.7811346
Oaxaca,2024,2,False,63.48258465,56.70145005
Oaxaca,2024,3,False,79.60488955,16.122304899999996
Oaxaca,2024,4,False,82.04695498,2.4420654299999995
Oaxaca,2025,1,False,-0.62432353,-0.62432353
Oaxaca,2025,2,False,-14.10391189,-13.47958836
Oaxaca,2025,3,False,-7.63841258,6.465499309999999
Oaxaca,2025,4,False,5.60915713,13.24756971
Oaxaca,2026,1,False,47.77587973,47.77587973
Puebla,2018,1,False,257.4565334,257.4565334
Puebla,2018,2,False,426.4953786,169.03884519999997
Puebla,2018,3,False,564.7740812,138.27870259999997
Puebla,2018,4,False,594.689598,29.91551680000009
Puebla,2019,1,False,311.030541,311.030541
Puebla,2019,2,False,853.6749398,542.6443987999999
Puebla,2019,3,False,1390.822641,537.1477012
Puebla,2019,4,False,1839.765102,448.9424610000001
Puebla,2020,1,False,459.9882084,459.9882084
Puebla,2020,2,False,544.8946227,84.9064143
Puebla,2020,3,False,535.204763,-9.689859700000056
Puebla,2020,4,False,591.1133207,55.908557700000074
Puebla,2021,1,False,36.92527113,36.92527113
Puebla,2021,2,False,207.7472314,170.82196027
Puebla,2021,3,False,450.3467275,242.59949609999998
Puebla,2021,4,False,446.8546835,-3.4920439999999644
Puebla,2022,1,False,354.1305584,354.1305584
Puebla,2022,2,False,613.9714596,259.8409012
Puebla,2022,3,False,731.592012,117.62055239999995
Puebla,2022,4,False,798.1216482,66.52963620000003
Puebla,2023,1,False,920.0986417,920.0986417
Puebla,2023,2,False,1002.302042,82.2034003
Puebla,2023,3,False,1021.562787,19.26074499999993
Puebla,2023,4,False,269.8287947,-751.7339923
Puebla,2024,1,False,362.4627083,362.4627083
Puebla,2024,2,False,933.350628,570.8879197000001
Puebla,2024,3,False,1113.159889,179.809261
Puebla,2024,4,False,1168.414501,55.25461199999995
Puebla,2025,1,False,384.4451521,384.4451521
Puebla,2025,2,False,107.3176567,-277.1274954
Puebla,2025,3,False,384.8335237,277.515867
Puebla,2025,4,False,453.3815775,68.54805379999999
Puebla,2026,1,False,663.8390414,663.8390414
Querétaro,2018,1,False,388.3240609,388.3240609
Querétaro,2018,2,False,666.4424473,278.1183864
Querétaro,2018,3,False,743.5515897,77.1091424
Querétaro,2018,4,False,1067.722741,324.1711513
Querétaro,2019,1,False,317.4184534,317.4184534
Querétaro,2019,2,False,576.7200837,259.30163030000006
Querétaro,2019,3,False,887.116398,310.3963143
Querétaro,2019,4,False,1203.341507,316.2251090000001
Querétaro,2020,1,False,404.4340819,404.4340819
Querétaro,2020,2,False,616.7941245,212.36004259999993
Querétaro,2020,3,False,744.3948667,127.60074220000001
Querétaro,2020,4,False,845.7263272,101.33146050000005
Querétaro,2021,1,False,271.0252719,271.0252719
Querétaro,2021,2,False,341.7705473,70.74527539999997
Querétaro,2021,3,False,595.4662338,253.69568650000008
Querétaro,2021,4,False,817.3641063,221.89787249999995
Querétaro,2022,1,False,506.6069682,506.6069682
Querétaro,2022,2,False,654.790194,148.18322580000006
Querétaro,2022,3,False,764.9454306,110.15523659999997
Querétaro,2022,4,False,753.1948687,-11.75056189999998
Querétaro,2023,1,False,379.5096977,379.5096977
Querétaro,2023,2,False,499.9561207,120.44642299999998
Querétaro,2023,3,False,617.1496118,117.19349110000002
Querétaro,2023,4,False,1107.078504,489.92889220000006
Querétaro,2024,1,False,489.3142179,489.3142179
Querétaro,2024,2,False,878.6282903,389.3140724
Querétaro,2024,3,False,994.4830784,115.85478809999995
Querétaro,2024,4,False,1055.148829,60.665750600000024
Querétaro,2025,1,False,302.0130013,302.0130013
Querétaro,2025,2,False,970.2840286,668.2710273
Querétaro,2025,3,False,956.56584,-13.718188600000076
Querétaro,2025,4,False,516.1803756,-440.38546439999993
Querétaro,2026,1,False,456.2978081,456.2978081
Quintana Roo,2018,1,False,76.20001277,76.20001277
Quintana Roo,2018,2,False,129.3244292,53.12441643
Quintana Roo,2018,3,False,188.4597005,59.1352713
Quintana Roo,2018,4,False,274.5903611,86.1306606
Quintana Roo,2019,1,False,111.6427815,111.6427815
Quintana Roo,2019,2,False,309.3202771,197.6774956
Quintana Roo,2019,3,False,461.31248,151.9922029
Quintana Roo,2019,4,False,620.2100021,158.8975221
Quintana Roo,2020,1,False,-73.15524299,-73.15524299
Quintana Roo,2020,2,False,1.68142201,74.83666500000001
Quintana Roo,2020,3,False,125.0313596,123.34993759
Quintana Roo,2020,4,False,119.5976961,-5.433663500000009
Quintana Roo,2021,1,False,90.97688263,90.97688263
Quintana Roo,2021,2,False,164.5953297,73.61844707
Quintana Roo,2021,3,False,226.1944157,61.599086
Quintana Roo,2021,4,False,289.127365,62.93294929999999
Quintana Roo,2022,1,False,228.360073,228.360073
Quintana Roo,2022,2,False,297.389748,69.029675
Quintana Roo,2022,3,False,380.6234927,83.23374469999999
Quintana Roo,2022,4,False,416.2157082,35.59221550000001
Quintana Roo,2023,1,False,129.2152407,129.2152407
Quintana Roo,2023,2,False,496.6127253,367.3974846
Quintana Roo,2023,3,False,736.3826227,239.76989739999993
Quintana Roo,2023,4,False,985.1222879,248.7396652
Quintana Roo,2024,1,False,82.90759301,82.90759301
Quintana Roo,2024,2,False,578.9732714,496.06567839
Quintana Roo,2024,3,False,841.1582709,262.1849995
Quintana Roo,2024,4,False,921.3265018,80.16823089999991
Quintana Roo,2025,1,False,289.5798549,289.5798549
Quintana Roo,2025,2,False,509.0997249,219.51987000000003
Quintana Roo,2025,3,False,760.206911,251.10718609999998
Quintana Roo,2025,4,False,1064.41116,304.2042490000001
Quintana Roo,2026,1,False,196.5401456,196.5401456
San Luis Potosí,2018,1,False,142.0351545,142.0351545
San Luis Potosí,2018,2,False,515.4167088,373.38155430000006
San Luis Potosí,2018,3,False,926.36812,410.95141119999994
San Luis Potosí,2018,4,False,1342.907927,416.539807
San Luis Potosí,2019,1,False,14.67063611,14.67063611
San Luis Potosí,2019,2,False,265.0603502,250.38971409
San Luis Potosí,2019,3,False,531.7022405,266.6418903
San Luis Potosí,2019,4,False,709.7124236,178.01018309999995
San Luis Potosí,2020,1,False,215.8700717,215.8700717
San Luis Potosí,2020,2,False,883.282893,667.4128212999999
San Luis Potosí,2020,3,False,917.6029924,34.320099400000004
San Luis Potosí,2020,4,False,1168.247044,250.6440516
San Luis Potosí,2021,1,False,608.1233477,608.1233477
San Luis Potosí,2021,2,False,662.9706337,54.847286000000054
San Luis Potosí,2021,3,False,888.0992201,225.12858640000002
San Luis Potosí,2021,4,False,686.4085746,-201.69064550000007
San Luis Potosí,2022,1,False,268.1638512,268.1638512
San Luis Potosí,2022,2,False,557.6731582,289.509307
San Luis Potosí,2022,3,False,864.3639185,306.69076029999997
San Luis Potosí,2022,4,False,376.4348031,-487.92911539999994
San Luis Potosí,2023,1,False,374.9025809,374.9025809
San Luis Potosí,2023,2,False,1211.753659,836.8510781
San Luis Potosí,2023,3,False,1408.181434,196.4277750000001
San Luis Potosí,2023,4,False,1115.658461,-292.5229730000001
San Luis Potosí,2024,1,False,663.5655104,663.5655104
San Luis Potosí,2024,2,False,1064.234274,400.6687635999999
San Luis Potosí,2024,3,False,984.4771643,-79.75710969999989
San Luis Potosí,2024,4,False,843.6826334,-140.79453090000004
San Luis Potosí,2025,1,False,125.7145554,125.7145554
San Luis Potosí,2025,2,False,223.0252366,97.3106812
San Luis Potosí,2025,3,False,378.0925692,155.06733260000001
San Luis Potosí,2025,4,False,263.3647292,-114.72784000000001
San Luis Potosí,2026,1,False,493.9538332,493.9538332
Sinaloa,2018,1,False,136.9976568,136.9976568
Sinaloa,2018,2,False,454.173197,317.1755402
Sinaloa,2018,3,False,359.0029688,-95.1702282
Sinaloa,2018,4,False,399.0924015,40.089432699999975
Sinaloa,2019,1,False,140.203647,140.203647
Sinaloa,2019,2,False,147.8591608,7.655513800000023
Sinaloa,2019,3,False,180.644041,32.784880199999975
Sinaloa,2019,4,False,247.4146996,66.77065860000002
Sinaloa,2020,1,False,101.1543473,101.1543473
Sinaloa,2020,2,False,660.9737993,559.819452
Sinaloa,2020,3,False,731.7554596,70.7816603
Sinaloa,2020,4,False,737.4122632,5.656803599999989
Sinaloa,2021,1,False,74.87809696,74.87809696
Sinaloa,2021,2,False,180.2938487,105.41575174000002
Sinaloa,2021,3,False,336.7895113,156.4956626
Sinaloa,2021,4,False,373.5724678,36.78295650000001
Sinaloa,2022,1,False,281.1373143,281.1373143
Sinaloa,2022,2,False,524.4391511,243.3018368
Sinaloa,2022,3,False,721.7891427,197.34999159999995
Sinaloa,2022,4,False,866.9475406,145.15839790000007
Sinaloa,2023,1,False,107.8951311,107.8951311
Sinaloa,2023,2,False,192.7798378,84.8847067
Sinaloa,2023,3,False,407.7049615,214.92512370000003
Sinaloa,2023,4,False,415.4131362,7.708174699999972
Sinaloa,2024,1,False,141.7585613,141.7585613
Sinaloa,2024,2,False,262.8427803,121.08421900000002
Sinaloa,2024,3,False,283.1375286,20.29474829999998
Sinaloa,2024,4,False,316.1079074,32.97037879999999
Sinaloa,2025,1,False,17.37021174,17.37021174
Sinaloa,2025,2,False,34.34862888,16.97841714
Sinaloa,2025,3,False,1.59691852,-32.75171036
Sinaloa,2025,4,False,20.84668866,19.249770140000003
Sinaloa,2026,1,False,125.8278356,125.8278356
Sonora,2018,1,False,416.8199135,416.8199135
Sonora,2018,2,False,606.8431521,190.0232386
Sonora,2018,3,False,255.2379071,-351.60524499999997
Sonora,2018,4,False,80.83746031,-174.40044679
Sonora,2019,1,False,265.625186,265.625186
Sonora,2019,2,False,434.1080108,168.4828248
Sonora,2019,3,False,380.5222359,-53.58577489999999
Sonora,2019,4,False,403.1269668,22.604730899999993
Sonora,2020,1,False,188.0112315,188.0112315
Sonora,2020,2,False,295.8316302,107.8203987
Sonora,2020,3,False,352.3555241,56.52389390000002
Sonora,2020,4,False,578.4036142,226.04809009999997
Sonora,2021,1,False,495.4385143,495.4385143
Sonora,2021,2,False,911.9259293,416.487415
Sonora,2021,3,False,886.3227431,-25.603186199999982
Sonora,2021,4,False,920.954003,34.63125989999992
Sonora,2022,1,False,347.3756928,347.3756928
Sonora,2022,2,False,484.2431836,136.86749079999998
Sonora,2022,3,False,476.4780705,-7.765113100000008
Sonora,2022,4,False,458.9029856,-17.57508489999998
Sonora,2023,1,False,386.9266668,386.9266668
Sonora,2023,2,False,491.2377722,104.31110539999997
Sonora,2023,3,False,2538.711559,2047.4737867999997
Sonora,2023,4,False,2706.320273,167.60871399999996
Sonora,2024,1,False,63.86277212,63.86277212
Sonora,2024,2,False,105.0031042,41.14033207999999
Sonora,2024,3,False,213.1960507,108.1929465
Sonora,2024,4,False,305.4024618,92.20641110000003
Sonora,2025,1,False,3.92092439,3.92092439
Sonora,2025,2,False,162.04941,158.12848560999998
Sonora,2025,3,False,87.63109843,-74.41831157
Sonora,2025,4,False,203.6369585,116.00586007
Sonora,2026,1,False,246.0497458,246.0497458
Tabasco,2018,1,False,185.5080298,185.5080298
Tabasco,2018,2,False,218.1575261,32.64949630000001
Tabasco,2018,3,False,223.4485862,5.2910600999999815
Tabasco,2018,4,False,524.9740075,301.52542129999995
Tabasco,2019,1,False,302.2636529,302.2636529
Tabasco,2019,2,False,343.7395081,41.47585520000001
Tabasco,2019,3,False,425.9999985,82.26049039999998
Tabasco,2019,4,False,491.5559862,65.5559877
Tabasco,2020,1,False,75.69792778,75.69792778
Tabasco,2020,2,False,291.9264156,216.22848782
Tabasco,2020,3,False,329.8586457,37.93223010000003
Tabasco,2020,4,False,460.6380085,130.7793628
Tabasco,2021,1,False,117.6044758,117.6044758
Tabasco,2021,2,False,169.0348771,51.430401299999986
Tabasco,2021,3,False,227.034905,58.00002790000002
Tabasco,2021,4,False,299.7697769,72.7348719
Tabasco,2022,1,False,136.8554231,136.8554231
Tabasco,2022,2,False,104.0790246,-32.7763985
Tabasco,2022,3,False,176.8581788,72.7791542
Tabasco,2022,4,False,21.92179592,-154.93638288
Tabasco,2023,1,False,66.26170423,66.26170423
Tabasco,2023,2,False,-22.54183682,-88.80354105
Tabasco,2023,3,False,122.6846081,145.22644492
Tabasco,2023,4,False,317.7974278,195.1128197
Tabasco,2024,1,False,48.07141389,48.07141389
Tabasco,2024,2,False,390.8937523,342.82233841000004
Tabasco,2024,3,False,363.6096466,-27.284105699999998
Tabasco,2024,4,False,384.1921018,20.58245519999997
Tabasco,2025,1,False,-49.52822912,-49.52822912
Tabasco,2025,2,False,-69.2199715,-19.69174238
Tabasco,2025,3,False,86.71043192,155.93040342
Tabasco,2025,4,False,-42.64567099,-129.35610291
Tabasco,2026,1,False,162.8571019,162.8571019
Tamaulipas,2018,1,False,380.2458682,380.2458682
Tamaulipas,2018,2,False,701.9488723,321.70300409999993
Tamaulipas,2018,3,False,890.1583433,188.209471
Tamaulipas,2018,4,False,1371.849539,481.6911957000001
Tamaulipas,2019,1,False,228.094534,228.094534
Tamaulipas,2019,2,False,430.7760708,202.6815368
Tamaulipas,2019,3,False,1255.789019,825.0129482
Tamaulipas,2019,4,False,1607.081424,351.2924049999999
Tamaulipas,2020,1,False,467.2523668,467.2523668
Tamaulipas,2020,2,False,386.558813,-80.69355380000002
Tamaulipas,2020,3,False,689.7541482,303.19533520000005
Tamaulipas,2020,4,False,688.0719549,-1.6821932999999945
Tamaulipas,2021,1,False,399.0794352,399.0794352
Tamaulipas,2021,2,False,601.966805,202.88736980000004
Tamaulipas,2021,3,False,1123.232933,521.266128
Tamaulipas,2021,4,False,1336.192012,212.95907899999997
Tamaulipas,2022,1,False,881.2441448,881.2441448
Tamaulipas,2022,2,False,1151.529352,270.28520720000006
Tamaulipas,2022,3,False,833.9511675,-317.5781845
Tamaulipas,2022,4,False,982.4733117,148.52214419999996
Tamaulipas,2023,1,False,226.6019153,226.6019153
Tamaulipas,2023,2,False,323.9299448,97.32802949999999
Tamaulipas,2023,3,False,370.3269315,46.396986700000014
Tamaulipas,2023,4,False,493.7515882,123.42465670000001
Tamaulipas,2024,1,False,104.1051078,104.1051078
Tamaulipas,2024,2,False,341.6891778,237.58407
Tamaulipas,2024,3,False,317.2744388,-24.414738999999997
Tamaulipas,2024,4,False,463.0445377,145.7700989
Tamaulipas,2025,1,False,232.2533884,232.2533884
Tamaulipas,2025,2,False,457.2042203,224.95083189999997
Tamaulipas,2025,3,False,465.8083599,8.604139600000053
Tamaulipas,2025,4,False,59.12069196,-406.68766794000004
Tamaulipas,2026,1,False,222.7432959,222.7432959
Tlaxcala,2018,1,False,79.86736897,79.86736897
Tlaxcala,2018,2,False,104.1185994,24.251230429999993
Tlaxcala,2018,3,False,91.33131063,-12.78728876999999
Tlaxcala,2018,4,False,100.9092513,9.57794066999999
Tlaxcala,2019,1,False,96.80565623,96.80565623
Tlaxcala,2019,2,False,102.999997,6.194340769999997
Tlaxcala,2019,3,False,293.2790319,190.2790349
Tlaxcala,2019,4,False,344.4334245,51.154392599999994
Tlaxcala,2020,1,False,59.12239565,59.12239565
Tlaxcala,2020,2,False,315.2717619,256.14936625
Tlaxcala,2020,3,False,320.452025,5.180263099999991
Tlaxcala,2020,4,False,360.4657866,40.01376160000001
Tlaxcala,2021,1,False,50.84406261,50.84406261
Tlaxcala,2021,2,False,74.04223818,23.198175569999997
Tlaxcala,2021,3,False,89.32515081,15.282912629999998
Tlaxcala,2021,4,False,45.03710336,-44.28804744999999
Tlaxcala,2022,1,False,38.41210117,38.41210117
Tlaxcala,2022,2,False,120.2370462,81.82494503
Tlaxcala,2022,3,False,164.304811,44.067764800000006
Tlaxcala,2022,4,False,275.5436694,111.2388584
Tlaxcala,2023,1,False,176.0586427,176.0586427
Tlaxcala,2023,2,False,229.7396349,53.68099219999999
Tlaxcala,2023,3,False,224.7363989,-5.003235999999987
Tlaxcala,2023,4,False,311.3567795,86.6203806
Tlaxcala,2024,1,False,33.33748029,33.33748029
Tlaxcala,2024,2,False,69.66625764,36.328777349999996
Tlaxcala,2024,3,False,77.01478819,7.348530550000007
Tlaxcala,2024,4,False,94.16264017,17.14785198
Tlaxcala,2025,1,False,34.24087735,34.24087735
Tlaxcala,2025,2,False,105.9040325,71.66315515
Tlaxcala,2025,3,False,110.7882704,4.884237900000002
Tlaxcala,2025,4,False,68.31241635,-42.475854049999995
Tlaxcala,2026,1,False,90.36907518,90.36907518
Total general,2018,1,False,9502.38793,9502.38793
Total general,2018,2,False,17842.3133,8339.92537
Total general,2018,3,False,24133.97943,6291.666129999998
Total general,2018,4,False,31604.29418,7470.314750000001
Total general,2019,1,False,10161.95821,10161.95821
Total general,2019,2,False,18102.45,7940.49179
Total general,2019,3,False,26055.60837,7953.158370000001
Total general,2019,4,False,32921.23555,6865.627179999996
Total general,2020,1,False,10334.03857,10334.03857
Total general,2020,2,False,17969.26465,7635.22608
Total general,2020,3,False,23482.31884,5513.054189999999
Total general,2020,4,False,29079.43309,5597.114249999999
Total general,2021,1,False,11864.03046,11864.03046
Total general,2021,2,False,18433.46954,6569.439079999998
Total general,2021,3,False,24831.72427,6398.254730000001
Total general,2021,4,False,31621.20435,6789.480080000001
Total general,2022,1,False,19427.45779,19427.45779
Total general,2022,2,False,27511.62373,8084.165939999999
Total general,2022,3,False,32147.38886,4635.76513
Total general,2022,4,False,35291.61836,3144.2295000000013
Total general,2023,1,False,18635.69179,18635.69179
Total general,2023,2,False,29040.82387,10405.13208
Total general,2023,3,False,32926.4368,3885.612930000003
Total general,2023,4,False,36058.04378,3131.606979999997
Total general,2024,1,False,20312.65875,20312.65875
Total general,2024,2,False,31096.32511,10783.666360000003
Total general,2024,3,False,35737.48954,4641.164430000001
Total general,2024,4,False,36872.42195,1134.9324100000013
Total general,2025,1,False,21373.19311,21373.19311
Total general,2025,2,False,34264.56746,12891.374349999998
Total general,2025,3,False,40905.61372,6641.046260000003
Total general,2025,4,False,40870.76933,-34.844389999998384
Total general,2026,1,False,23590.62205,23590.62205
Veracruz,2018,1,False,306.3092857,306.3092857
Veracruz,2018,2,False,411.1776212,104.8683355
Veracruz,2018,3,False,373.5163993,-37.66122189999999
Veracruz,2018,4,False,817.4468314,443.93043209999996
Veracruz,2019,1,False,573.580556,573.580556
Veracruz,2019,2,False,722.9346984,149.3541424
Veracruz,2019,3,False,1028.13125,305.1965515999999
Veracruz,2019,4,False,1092.761461,64.63021100000014
Veracruz,2020,1,False,622.5218933,622.5218933
Veracruz,2020,2,False,849.7418337,227.21994040000004
Veracruz,2020,3,False,1173.148713,323.4068793
Veracruz,2020,4,False,1067.651371,-105.49734200000012
Veracruz,2021,1,False,586.7437794,586.7437794
Veracruz,2021,2,False,468.6764166,-118.06736280000001
Veracruz,2021,3,False,896.1803368,427.5039202
Veracruz,2021,4,False,1029.44077,133.26043319999997
Veracruz,2022,1,False,571.5467346,571.5467346
Veracruz,2022,2,False,637.0634073,65.51667269999996
Veracruz,2022,3,False,474.8093933,-162.25401399999998
Veracruz,2022,4,False,0.07315128,-474.73624202
Veracruz,2023,1,False,830.735897,830.735897
Veracruz,2023,2,False,806.0150983,-24.720798700000046
Veracruz,2023,3,False,717.7303338,-88.28476449999994
Veracruz,2023,4,False,803.3835847,85.65325089999999
Veracruz,2024,1,False,684.8841549,684.8841549
Veracruz,2024,2,False,361.2842842,-323.5998707
Veracruz,2024,3,False,519.6941588,158.40987459999997
Veracruz,2024,4,False,419.8922603,-99.8018985
Veracruz,2025,1,False,99.8845965,99.8845965
Veracruz,2025,2,False,94.57989402,-5.304702480000003
Veracruz,2025,3,False,-74.32864663,-168.90854065
Veracruz,2025,4,False,-40.45557738,33.87306924999999
Veracruz,2026,1,False,456.9983708,456.9983708
Yucatán,2018,1,False,50.13214374,50.13214374
Yucatán,2018,2,False,63.42224306,13.290099320000003
Yucatán,2018,3,False,51.82100357,-11.601239489999998
Yucatán,2018,4,False,69.44068825,17.61968467999999
Yucatán,2019,1,False,74.82935702,74.82935702
Yucatán,2019,2,False,91.97975086,17.150393839999992
Yucatán,2019,3,False,116.9968786,25.017127740000006
Yucatán,2019,4,False,151.2807088,34.28383020000001
Yucatán,2020,1,False,80.16762717,80.16762717
Yucatán,2020,2,False,81.10830138,0.9406742099999974
Yucatán,2020,3,False,111.9787315,30.870430119999995
Yucatán,2020,4,False,146.2553938,34.27666230000001
Yucatán,2021,1,False,23.88082266,23.88082266
Yucatán,2021,2,False,39.95046378,16.06964112
Yucatán,2021,3,False,66.25867469,26.308210910000007
Yucatán,2021,4,False,144.2611939,78.00251920999999
Yucatán,2022,1,False,128.4676334,128.4676334
Yucatán,2022,2,False,415.4244921,286.9568587
Yucatán,2022,3,False,515.6265266,100.20203450000002
Yucatán,2022,4,False,535.8503705,20.22384390000002
Yucatán,2023,1,False,110.8121586,110.8121586
Yucatán,2023,2,False,154.5708186,43.75865999999999
Yucatán,2023,3,False,163.7017794,9.130960799999997
Yucatán,2023,4,False,190.5107119,26.808932499999997
Yucatán,2024,1,False,48.55354116,48.55354116
Yucatán,2024,2,False,98.76019344,50.20665227999999
